hs_code,item_name
80,주석
8001,주석의 괴
8001100000,합금하지 아니한 주석
8001200000,주석 합금
8002000000,주석의 웨이스트와 스크랩
800300,주석의 봉ㆍ프로파일 및 선
80030010,봉과 프로파일
8003001010,합금하지 아니한 것
8003001090,기타
80030020,선
8003002010,합금하지 아니한 것
8003002090,기타
800700,주석제의 기타 제품
8007001000,전기도금용 양극
8007002000,판ㆍ쉬트 및 스트립(두께가 0.2밀리미터를 초과하는 것에 한한다)
80070030,"박[인쇄한 것 또는 지ㆍ판지ㆍ플라스틱 또는 이와 유사한 보강재로 뒷면을 붙인 것인지의 여부를 불문하고 그 두께(보강재의 두께를 제외한다)가 0.2밀리미터를 초과하지 아니하는 것에 한한다], 분과 플레이크"
8007003010,박
800700302,분과 플레이크
8007003021,분
8007003022,플레이크
8007004000,관과 관연결구류(예 : 커플링ㆍ엘보ㆍ슬리브)
8007009000,기타
81,기타비금속
8101,텅스텐(월프람)과 그 제품(웨이스트와 스크랩을 포함한다)
8101100000,분
81019,기타
8101940000,괴(단순히 소결로 얻어지는 봉을 포함한다)
810196,선
8101961000,전구 또는 전자관용의 스파이럴 필라멘트
8101969000,기타
8101970000,웨이스트와 스크랩
810199,기타
81019910,봉(단순히 소결로 얻어지는 것을 제외한다)ㆍ프로파일ㆍ판ㆍ쉬트ㆍ스트립 및 박
8101991010,봉
8101991020,프로파일
8101991030,판ㆍ쉬트 및 스트립
8101991040,박
8101999000,기타
8102,몰리브데늄과 그 제품(웨이스트와 스크랩을 포함한다)
8102100000,분
81029,기타
8102940000,괴(단순히 소결로 얻어지는 봉을 포함한다)
810295,"봉(단순히 소결로 얻어지는 것을 제외한다), 프로파일ㆍ판ㆍ쉬트ㆍ스트립 및 박"
8102951000,봉
8102952000,프로파일
8102953000,판ㆍ쉬트 및 스트립
8102954000,박
810296,선
8102961000,전구 또는 전자관용의 스파이럴 필라멘트
8102969000,기타
8102970000,웨이스트와 스크랩
8102990000,기타
8103,탄탈륨과 그 제품(웨이스트와 스크랩을 포함한다)
810320,"괴(단순히 소결로 얻어지는 봉을 포함한다), 분"
8103201000,괴
8103202000,분
8103300000,웨이스트와 스크랩
8103900000,기타
8104,마그네슘과 그 제품(웨이스트와 스크랩을 포함한다)
81041,괴
8104110000,마그네슘의 함유량이 전중량의 100분의 99.8 이상인 것
8104190000,기타
8104200000,웨이스트와 스크랩
810430,"크기에 따라 등급을 매긴 줄밥ㆍ연삭설 및 입, 분"
8104301000,줄밥ㆍ연삭설 및 입
8104302000,분
810490,기타
8104901000,봉
8104909000,기타
8105,"코발트의 매트 및 코발트 제련의 기타 중간생산물, 코발트와 그 제품(웨이스트와 스크랩을 포함한다)"
810520,"코발트의 매트와 코발트 제련의 기타 중간생산물, 괴, 분"
8105201000,괴
8105202000,코발트 매트와 코발트 제련의 기타 중간 생산물
8105203000,분
8105300000,웨이스트와 스크랩
8105900000,기타
810600,비스머드와 그 제품(웨이스트와 스크랩을 포함한다)
81060010,"비스머드의 괴, 웨이스트와 스크랩, 분"
8106001010,괴
8106001020,웨이스트와 스크랩
8106001030,분
8106009000,기타
8107,카드뮴과 그 제품(웨이스트와 스크랩을 포함한다)
810720,"카드뮴의 괴, 분"
8107201000,괴
8107202000,분
8107300000,웨이스트와 스크랩
8107900000,기타
8108,티타늄과 그 제품(웨이스트와 스크랩을 포함한다)
810820,"티타늄의 괴, 분"
8108201000,괴
8108202000,분
8108300000,웨이스트와 스크랩
810890,기타
8108901000,판과 스트립
8108902000,관
8108909000,기타
8109,지르코늄과 그 제품(웨이스트와 스크랩을 포함한다)
810920,"지르코늄의 괴, 분"
8109201000,괴
8109202000,분
8109300000,웨이스트와 스크랩
810990,기타
81099010,핵연료용기 제조용의 것
8109901010,관
8109901020,"판, 쉬트 및 스트립"
8109901030,봉
8109901090,기타
8109909000,기타
8110,안티모니와 그 제품(웨이스트와 스크랩을 포함한다)
8110100000,"안티모니의 괴, 분"
8110200000,웨이스트와 스크랩
8110900000,기타
8111000000,망간과 그 제품(웨이스트와 스크랩을 포함한다)
8112,베릴륨ㆍ크로뮴ㆍ게르마늄ㆍ바나듐ㆍ갈륨ㆍ하프늄ㆍ인듐ㆍ니오븀(컬럼븀)ㆍ레늄ㆍ탈륨과 이들 금속의 제품(웨이스트와 스크랩을 포함한다)
81121,베릴륨
8112120000,"괴, 분"
8112130000,웨이스트와 스크랩
8112190000,기타
81122,크로뮴
8112210000,"괴, 분"
8112220000,웨이스트와 스크랩
8112290000,기타
81125,탈륨
8112510000,"괴, 분"
8112520000,웨이스트와 스크랩
8112590000,기타
81129,기타
811292,"괴, 웨이스트와 스크랩, 분"
8112921000,게르마늄
8112922000,바나듐
8112923000,갈륨
8112924000,하프늄
8112925000,인듐
8112926000,니오븀(컬럼븀)
8112927000,레늄
8112929000,기타
811299,기타
8112991000,게르마늄
8112992000,바나듐
8112993000,갈륨
8112994000,하프늄
8112995000,인듐
8112996000,니오븀(컬럼븀)
8112997000,레늄
8112999000,기타
8113000000,서메트와 그 제품(웨이스트와 스크랩을 포함한다)
82,공구
8201,"수도구에 해당하는 것중 가래ㆍ삽ㆍ곡괭이ㆍ픽스ㆍ괭이ㆍ포크와 쇠스랑, 도끼ㆍ빌훅 및 이와 유사한 절단용 공구, 각종의 전지가위, 낫ㆍ초절기ㆍ울타리 전단기ㆍ제재용 쐐기 및 기타 농업용ㆍ원예용 또는 임업용의 공구"
8201100000,가래 및 삽
8201200000,포크
8201300000,곡괭이ㆍ픽스ㆍ괭이와 쇠스랑
8201400000,도끼ㆍ빌훅 및 이와 유사한 절단용 도구
8201500000,전정가위와 이와 유사한 한손용 전정가위(가금용 가위를 포함한다)
8201600000,울타리전단기ㆍ양손용 전지가위 및 이와 유사한 양손용 전지가위
820190,기타 농업용ㆍ원예용 또는 임업용의 수도구
8201901000,낫
8201902000,초절기
8201903000,제재용 쐐기
8201909000,기타
8202,"수동식 톱, 각종의 톱날(슬리팅ㆍ슬로팅 또는 이가 없는 톱날을 포함한다)"
820210,수동식 톱
8202101000,목재용의 것
8202102000,금속용의 것
8202109000,기타
8202200000,띠톱의 날
82023,원형톱날(슬리팅 또는 슬로팅 톱날을 포함한다)
8202310000,작용하는 부분이 강제의 것
820239,기타(부분품을 포함한다)
8202391000,작용하는 부분이 텅스텐 카바이드제의 것
82023920,작용하는 부분이 다이아몬드제의 것
8202392010,반도체 웨이퍼 또는 반도체 디바이스를 개별 단위로 절단하는
8202392090,기타
8202393000,작용하는 부분이 기타 재료제의 것
8202399000,부분품
8202400000,전기톱의 날
82029,기타의 톱날
820291,금속가공용 직선형 톱날
8202911000,쇠톱의 날
8202919000,기타
8202990000,기타
8202991000,사파이어 잉곳 절단용의것
8202999000,기타
8203,줄ㆍ플라이어(절단용 플라이어를 포함한다)ㆍ집게ㆍ핀셋ㆍ금속절단용 가위ㆍ파이프커터ㆍ볼트크로퍼ㆍ천공펀치 및 이와 유사한 수공구
820310,줄과 이와 유사한 공구
8203101000,톱날용의 것
8203109000,기타
820320,플라이어(절단용 플라이어를 포함한다)ㆍ집게ㆍ핀셋과 이와 유사한 공구
8203201000,플라이어(절단용 플라이어를 포함한다)
8203202000,집게
8203203000,핀셋
8203204000,못뽑기
8203209000,기타
8203300000,금속 절단용의 가위와 유사한 공구
820340,파이프 커터ㆍ볼트 크로퍼ㆍ천공펀치 및 이와 유사한 공구
8203401000,파이프커터
8203402000,볼트크로퍼 및 클리퍼
8203403000,천공펀치
8203409000,기타
8204,"수동식 스패너와 렌치(토크미터렌치를 포함하나 탭렌치를 제외한다), 호환성 스패너소켓(손잡이가 달린 것인지의 여부를 불문한다)"
82041,수동식의 스패너와 렌치
8204110000,조정할 수 없는 것
8204120000,조정할 수 있는 것
8204200000,호환성 스패너소켓(손잡이가 있는 것인지의 여부를 불문한다)
8205,"수공구(유리가공용 다이아몬드 공구를 포함하며, 다른 곳에 열거되지 아니하거나 포함되지 아니한 것에 한한다), 블로램프, 공작기계의 부분품과 부속품 외의 바이스ㆍ클램프 및 이와 유사한 것, 앤빌, 가반식단야로, 프레임을 갖춘 수동식 또는 족답식의 그라인딩휠"
820510,드릴링ㆍ드레딩 또는 태핑용 공구
8205101000,드릴링용의 것
8205102000,드레딩용의 것
8205103000,태핑용의 것
8205109000,기타
8205200000,해머와 슬레즈해머
8205300000,목재가공용의 대패ㆍ끌ㆍ둥근끌과 이와 유사한 절단공구
8205400000,스크루드라이버
82055,기타 수공구(유리가공용 다이아몬드공구를 포함한다)
8205510000,가정용공구
820559,기타
8205591000,유리가공용 다이아몬드공구
8205592000,땜인두
8205593000,그리스 건
8205595000,광산용과 토목공사용 공구
8205596000,미장 및 도장용 공구
8205597000,시계제조용 공구
8205599000,기타
8205600000,블로램프
820570,바이스ㆍ클램프 및 이와 유사한 것
8205701000,바이스
8205702000,클램프
8205709000,기타
820580,"앤빌, 가반식 단야로, 프레임을 갖춘 수동식 또는 족답식의 그라인딩휠"
8205801000,앤빌
8205802000,가반식단야로
8205803000,프레임을 갖춘 수동식 또는 족답식 그라인딩휠
8205809000,기타
8205900000,앞의 각 소호에 해당하는 둘 이상 물품의 세트
8206000000,제8202호 내지 제8205호에 해당하는 둘 이상의 공구가 소매용으로 세트가 되어 있는 것
8207,수공구용(동력작동식의 것인지의 여부를 불문한다) 또는 기계용의 호환성 공구(예 : 프레싱ㆍ스탬핑ㆍ펀칭ㆍ태핑ㆍ드레딩ㆍ드릴링ㆍ보링ㆍ브로칭ㆍ밀링ㆍ터닝 또는 스크루드라이빙용의 것)(금속의 인발 또는 압출용 다이와 착암용 또는 굴착용 공구를 포함한다)
82071,착암용 또는 굴착용 공구
8207130000,작용하는 부분이 서메트제인 것
820719,기타(부분품을 포함한다)
8207191000,작용하는 부분이 기타 재료제의 것
8207199000,부분품
820720,금속의 인발 및 압출용 다이
8207201000,인발용의 것
8207202000,압출용의 것
820730,프레싱ㆍ스탬핑 또는 펀칭용의 공구
8207301000,프레싱용의 것
8207302000,스탬핑용의 것
8207303000,펀칭용의 것
8207309000,기타
820740,태핑 또는 드레딩용의 공구
8207401000,태핑용의 것
8207402000,드레딩용의 것
8207409000,기타
820750,드릴링용의 공구(착암기용의 것을 제외한다)
82075010,드릴
8207501010,고속도강제의 것
8207501090,기타
8207502000,브레이스비트
8207509000,기타
820760,보링 또는 브로칭용의 공구
8207601000,리머
8207602000,랩
8207603000,브로치
8207609000,기타
820770,밀링용의 공구
8207701000,기어커터
8207702000,밀링커터
8207703000,기어커팅 호브
8207704000,로타리파일
8207709000,기타
820780,터닝용의 공구
8207801000,선반용 공구
8207809000,기타
820790,기타 호완성 공구
8207901000,다이아몬드 공구
8207909000,기타
8208,기계용 또는 기구용의 칼과 절단용 칼날
8208100000,금속 가공용의 것
8208200000,목재 가공용의 것
8208300000,주방용 기구 또는 식품공업에 사용되는 기계용의 것
8208400000,농업ㆍ원예 또는 임업용 기계의 것
8208900000,기타
820900,공구용의 판ㆍ봉ㆍ팁 및 이와 유사한 것(서메트제의 것으로서 장착하지 아니한 것에 한한다)
82090010,공구용 팁
8209001010,텅스텐 카바이드제의 것으로 감마코팅 처리된 것
8209001040,서메트제의 것
8209001090,기타
82090020,공구용 판ㆍ봉 및 이와 유사한 것
8209002010,텅스텐 카바이드제의 것
8209002040,서메트제의 것
8209002090,기타
821000,수동식 기계기구(음식물의 조리 또는 제공에 사용되는 것으로 한 개의 중량이 10킬로그램 이하인 것에 한한다)
8210001000,분쇄기 및 마쇄기
8210002000,추출기 및 압착기
8210003000,비터 및 믹서
8210004000,세절기 및 커터
8210005000,오프너ㆍ코르커 및 실러
8210008000,기타 가정용 식품가공기기
8210009000,부분품
8211,"칼(톱니가 있는지의 여부를 불문하고, 절단용 칼날을 갖춘 것에 한하며, 전정용 칼을 포함하고, 제8208호의 칼을 제외한다)과 이들의 날"
8211100000,위 물품이 조합된 세트
82119,기타
8211910000,칼날이 고정된 식탁용 칼
8211920000,칼날이 고정된 기타의 칼
8211930000,칼날이 고정된 것 외의 칼
8211940000,칼날
8211950000,비(卑)금속제의 손잡이
8212,면도기와 면도날(면도날의 브랭크로서 스트립상의 것을 포함한다)
8212100000,면도기
8212200000,안전면도날(면도날의 브랭크로서 스트립상의 것을 포함한다)
8212900000,기타의 부분품
821300,가위ㆍ재단용의 가위와 이와 유사한 가위 및 이들의 날
8213001000,가정용 또는 사무용 가위
82130020,직업용 가위
8213002010,재단용의 것
8213002020,이발용의 것
8213002090,기타
8213003000,매니큐어용 가위
8213004000,가위날
8213009000,기타
8214,"칼붙이의 기타 제품(예 : 조발기ㆍ정육점 또는 주방용 칼붙이ㆍ초퍼 및 민싱용 칼ㆍ종이용 칼), 매니큐어와 페디큐어 세트 및 용구(손톱줄을 포함한다)"
821410,종이용 칼ㆍ편지개봉기ㆍ지우개용 칼ㆍ연필깎기와 그 날
8214101000,연필깎기
8214109000,기타
8214200000,매니큐어 또는 페디큐어세트와 용구(손톱줄을 포함한다)
821490,기타
8214901000,조발기
8214902000,정육점 또는 주방용 칼붙이와 초퍼 및 민싱용 칼
8214909000,기타
8215,스푼ㆍ포크ㆍ국자ㆍ스키머ㆍ케이크서버ㆍ생선용 칼ㆍ버터용 칼ㆍ설탕집게 및 이와 유사한 주방 또는 식탁용품
8215100000,위 물품이 조합된 세트(최소한 한 가지는 귀금속으로 도금된 것에 한한다)
8215200000,위 물품이 조합된 기타의 세트
82159,기타
821591,귀금속으로 도금된 것
8215911000,스푼
8215912000,포크
8215913000,국자와 스키머
8215914000,생선용 칼과 버터용 칼
8215915000,각종 집게
8215919000,기타
821599,기타
8215991000,스푼
8215992000,포크
8215993000,국자와 스키머
8215994000,생선용 칼과 버터용 칼
8215995000,각종 집게
8215999000,기타
83,비금속제품
8301,"비(卑)금속제의 자물쇠(열쇠ㆍ다이얼 또는 전기작동식), 비(卑)금속제의 유금과 유금이 붙은 프레임으로 자물쇠가 결합되어 있는 것, 이들 물품에 사용되는 비(卑)금속제의 열쇠"
8301100000,자물쇠
8301200000,모터차량에 사용되는 자물쇠
8301300000,가구에 사용되는 자물쇠
830140,기타의 자물쇠
83014010,도어 록
8301401010,디지털 도어 록
8301401090,기타
8301409000,기타
8301500000,유금과 유금이 붙은 프레임으로 자물쇠가 결합된 것
8301600000,부분품
8301700000,별도로 제시되는 열쇠
8302,"비(卑)금속제의 장착구ㆍ부착구 및 이와 유사한 물품(가구ㆍ문ㆍ계단ㆍ창ㆍ차일구ㆍ마차ㆍ마구ㆍ트렁크ㆍ장ㆍ함 또는 이와 유사한 것에 적합한 것에 한한다), 비(卑)금속제의 모자걸이ㆍ브래킷과 이와 유사한 부착구, 비(卑)금속제의 장착구가 있는 카스터와 비(卑)금속제의 자동도어 폐지기"
8302100000,경첩
8302200000,카스터
8302300000,모터차량용에 적합한 기타의 장착구ㆍ부착구 및 이와 유사한 물품
83024,기타의 장착구ㆍ부착구 및 이와 유사한 물품
830241,건물용으로 적합한 것
8302411000,문 또는 창에 적합한 것
8302419000,기타
8302420000,기타(가구용에 적합한 것에 한한다)
830249,기타
8302491000,트렁크ㆍ슈트케이스 또는 이와 유사한 여행용구에 적합한 것
8302499000,기타
8302500000,모자걸이ㆍ브래킷과 이와 유사한 부착구
8302600000,자동도어 폐지기
830300,비(卑)금속제의 장갑한 또는 보강한 금고ㆍ스트롱박스와 스트롱룸용의 문과 저장실ㆍ현금함 또는 손금고 및 이와 유사한 것
8303001000,금고
8303009000,기타
8304000000,비(卑)금속제의 서류정리함ㆍ카드인덱스함ㆍ페이퍼트레이ㆍ페이퍼레스트ㆍ펜트레이ㆍ사무실용 스탬프스탠드 및 이와 유사한 사무실용 또는 책상용 비품(제9403호에 해당하는 사무실용 가구를 제외한다)
8305,"비(卑)금속제의 서류철용 피팅ㆍ서신용 클립ㆍ레터코너ㆍ서류용 클립ㆍ색인용 태그 및 이와 유사한 비(卑)금속제의 사무용품, 비(卑)금속제의 스트립상의 스테이플(예 : 사무실용ㆍ가구류용ㆍ포장용의 것에 한한다)"
8305100000,서류철용 피팅
8305200000,스트립상의 스테이플
8305900000,기타(부분품을 포함한다)
8306,"비(卑)금속제의 벨ㆍ징 및 이와 유사한 것(전기식의 것을 제외한다), 비(卑)금속제의 소상과 기타 장식품, 비(卑)금속제의 사진틀ㆍ그림틀 또는 이와 유사한 틀, 비(卑)금속제의 거울"
8306100000,벨ㆍ징 및 이와 유사한 것
83062,소상과 기타 장식품
8306210000,귀금속으로 도금된 것
8306290000,기타
830630,"사진틀ㆍ그림틀 또는 이와 유사한 틀, 거울"
8306301000,사진틀ㆍ그림틀 또는 이와 유사한 틀
8306302000,비금속제의 거울
8307,비(卑)금속제의 플렉시블 튜빙(연결구류가 붙은 것인지의 여부를 불문한다)
8307100000,철강제의 것
8307900000,기타 비(卑)금속제의 것
8308,"비(卑)금속제의 유금ㆍ유금이 붙은 프레임ㆍ버클ㆍ버클유금ㆍ훅ㆍ아이ㆍ아이릿 및 이와 유사한 것(의류ㆍ신발류ㆍ차일ㆍ핸드백ㆍ여행구 또는 기타 제품으로 된 물품에 사용하는 것에 한한다), 비(卑)금속제의 관리벳 또는 이고(二股)리벳, 구슬과 스팽글"
830810,훅ㆍ아이 및 아이릿
8308101000,훅
8308102000,아이 및 아이릿
8308200000,관리벳 또는 이고리벳
830890,기타(부분품을 포함한다)
8308901000,유금 및 유금이 붙은 프레임
8308902000,버클 및 버클유금
8308903000,구슬
8308904000,스팽글
8308909000,기타
8309,비(卑)금속제의 전(栓)ㆍ캡과 뚜껑(병마개ㆍ스크루캡 및 점적구용 전을 포함한다)ㆍ병용의 캡슐ㆍ나선형의 마개ㆍ마개용 커버ㆍ실 및 기타의 포장용 부속품
8309100000,크라운코르크
830990,기타
8309901000,캔뚜껑(E.O.E)
8309909000,기타
8310000000,비(卑)금속제의 사인판ㆍ명판ㆍ주소판 및 이와 유사한 판ㆍ숫자ㆍ문자 및 기타의 표지판(제9405호의 것을 제외한다)
8311,비(卑)금속제 또는 금속탄화물제의 선ㆍ봉ㆍ관ㆍ판ㆍ용접봉 및 이와 유사한 물품[금속 또는 금속탄화물의 납땜ㆍ납접ㆍ용접 또는 용착에 사용하는 것으로서 플럭스를 도포하였거나 심(芯)에 충전한 것에 한한다]과 비(卑)금속분을 응결하여 제조한 금속취부용의 선 및 봉
831110,비(卑)금속제의 용접봉(플럭스를 봉에 도포한 것으로서 전기아크용접용의 것에 한한다)
8311101000,반도체 제조용의 것
8311109000,기타
831120,비(卑)금속제의 선(플럭스를 심에 충전한 것으로서 전기아크용접용의 것에 한한다)
8311201000,반도체 제조용의 것
8311209000,기타
831130,비(卑)금속제의 봉과 선(플럭스를 봉에 도포한 것이거나 심에 충전한 것으로서 불로 납땜ㆍ납접 또는 용접하는 것에 한한다)
8311301000,반도체 제조용의 것
83113090,기타
8311309010,납-주석 합금의 땜납
8311309090,기타
831190,기타
8311901000,반도체 제조용의 것
8311909000,기타
84,기계ㆍ컴퓨터
8401,"원자로, 방사선을 조사(照射)하지 아니한 원자로용 연료체(카트리지) 및 동위원소 분리용의 기기"
8401100000,원자로
8401200000,동위원소 분리용의 기기와 그 부분품
8401300000,방사선을 조사하지 아니한 연료체(카트리지)
8401400000,원자로의 부분품
8402,증기발생보일러(저압증기도 발생시킬 수 있는 중앙난방용의 온수보일러를 제외한다)와 과열수보일러
84021,증기발생보일러
8402110000,증기발생량이 시간당 45톤을 초과하는 수관보일러
8402120000,증기발생량이 시간당 45톤 이하인 수관보일러
840219,기타의 증기발생보일러(복합보일러를 포함한다)
8402191000,열매체보일러
8402199000,기타
8402200000,과열수보일러
840290,부분품
8402901000,증기발생보일러의 것
8402902000,과열수보일러의 것
8403,중앙난방용의 보일러(제8402호의 것을 제외한다)
840310,보일러
8403101000,유류사용의 것
8403102000,석탄사용의 것
8403103000,가스사용의 것
8403109000,기타
8403900000,부분품
8404,제8402호 또는 제8403호의 보일러용 부속기기(예 : 연료절약기ㆍ과열기ㆍ그을음제거기ㆍ가스회수기)와 증기원동기용의 응축기
840410,제8402호 또는 제8403호의 보일러용 부속기기
8404101000,연료절약기
8404102000,과열기
8404103000,그을음제거기
8404104000,가스회수기
8404109000,기타
8404200000,증기원동기용의 응축기
840490,부분품
8404901000,보일러용의 응축기의 것
8404902000,증기원동기용의 응축기의 것
8404909000,기타
8405,"발생로가스 또는 수성가스 발생기, 아세틸렌가스 발생기 및 이와 유사한 습식가스 발생기(청정기를 갖춘 것인지의 여부를 불문한다)"
840510,"발생로가스 또는 수성가스 발생기, 아세틸렌가스 발생기 및 이와 유사한 습식가스 발생기(청정기를 갖춘 것인지의 여부를 불문한다)"
8405101000,발생로가스 발생기
8405102000,수성가스 발생기
8405103000,아세틸렌가스 발생기
8405104000,산소 발생기
8405109000,기타
840590,부분품
8405901000,발생로가스 발생기의 것
8405902000,수성가스 발생기의 것
8405903000,아세틸렌가스 발생기의 것
8405904000,산소 발생기의 것
8405909000,기타
8406,증기터빈
840610,선박추진용 터빈
8406103000,출력이 2메가와트를 초과하는 것
8406109000,기타
84068,기타 터빈
840681,출력이 40메가와트를 초과하는 것
8406811000,출력이 40메가와트 초과 100메가와트 이하인 것
8406812000,출력이 100메가와트 초과 300메가와트 이하인 것
8406813000,출력이 300메가와트를 초과하는 것
8406820000,출력이 40메가와트 이하인 것
840690,부분품
8406901000,선박추진용 증기터빈의 것
8406909000,기타
8407,불꽃점화식의 왕복식 또는 로터리식의 피스톤식 내연기관
8407100000,항공기용 엔진
84072,선박추진용 엔진
8407210000,아웃보드 모터
8407290000,기타
84073,제87류의 차량추진용 왕복 피스톤식 엔진
840731,실린더용량이 50시시 이하인 것
8407311000,모터사이클의 것
8407319000,기타
840732,실린더용량이 50시시 초과 250시시 이하인 것
8407321000,모터사이클의 것
8407329000,기타
840733,"실린더용량이 250시시 초과 1,000시시 이하인  것"
8407331000,모터사이클의 것
8407339000,기타
840734,"실린더용량이 1,000시시를 초과하는 것"
8407341000,모터사이클의 것
8407349000,기타
840790,기타의 엔진
8407901000,철도차량용의 것
8407909000,기타
8408,압축점화식의 피스톤식 내연기관(디젤엔진 또는 세미디젤엔진)
840810,선박추진용 엔진
8408101000,출력이 300킬로와트 이하인 것
8408102000,"출력이 300킬로와트 초과 2,000킬로와트 이하인 것"
8408103000,"출력이 2,000킬로와트를 초과하는 것"
840820,제87류의 차량추진용 엔진
8408201000,"실린더용량이 1,000시시 이하인 것"
8408202000,"실린더용량이 1,000시시 초과 2,000시시 이하인 것"
8408203000,"실린더용량이 2,000시시 초과 4,000시시 이하인 것"
8408204000,"실린더용량이 4,000시시 초과 10,000시시 이하인 것"
8408205000,"실린더용량이 10,000시시를 초과하는 것"
840890,기타의 엔진
84089010,철도차량용의 내연기관
8408901010,철도용기관차의 내연기관
8408901090,기타
84089090,기타
8408909010,선박용 내연기관
840890902,발전용 내연기관
8408909021,"400킬로와트 이상 출력의 발전기용의 것[분당 회전수(알피엠)가 1,500 또는 1,800인 것에 한한다]"
8408909029,기타
8408909030,제8429호용의 내연기관
8408909090,기타
8409,제8407호 또는 제8408호의 엔진에 전용 또는 주로 사용되는 부분품
8409100000,항공기 엔진용의 것
84099,기타
840991,불꽃점화식의 피스톤식 내연기관 전용의 것
8409911000,제87류의 차량용의 것
8409912000,아웃보트 모터의 것
8409919000,기타
840999,기타
8409991000,철도차량용의 것
8409992000,제87류의 차량용의 것
84099930,선박용의 것
8409993010,출력이 300킬로와트 이하인 내연기관의 것
8409993020,"출력이 300킬로와트 초과 2,000킬로와트 이하인 내연기관의 것"
8409993030,"출력이 2,000킬로와트를 초과하는 내연기관의 것"
84099990,기타
8409999010,발전용의 것
8409999090,기타
8410,수력터빈ㆍ수차와 이들의 조정기
84101,수력터빈과 수차
841011,"동력이 1,000킬로와트 이하인 것"
8410111000,수력터어빈
8410119000,기타
8410120000,"동력이 1,000킬로와트 초과 10,000킬로와트 이하인 것"
8410130000,"동력이 10,000킬로와트를 초과하는 것"
841090,부분품(조정기를 포함한다)
84109010,조정기
8410901010,수력터빈의 것
8410901090,기타
84109090,기타
8410909010,수력터빈의 것
8410909090,기타
8411,터보제트ㆍ터보프로펠러와 기타의 가스터빈
84111,터보제트
841111,추진력이 25킬로뉴턴 이하인 것
8411111000,항공기용의 것
84111190,기타
8411119010,선박용의 것
8411119090,기타
841112,추진력이 25킬로뉴턴을 초과하는 것
8411121000,항공기용의 것
84111290,기타
8411129010,선박용의 것
8411129090,기타
84112,터보프로펠러
841121,"출력이 1,100킬로와트 이하인 것"
8411211000,항공기용의 것
84112190,기타
8411219010,선박용의 것
8411219090,기타
841122,"출력이 1,100킬로와트를 초과하는 것"
8411221000,항공기용의 것
84112290,기타
8411229010,선박용의 것
8411229090,기타
84118,기타의 가스터빈
841181,"출력이 5,000킬로와트 이하인 것"
8411811000,항공기용의 것
84118190,기타
8411819010,선박용의 것
8411819090,기타
841182,"출력이 5,000킬로와트를 초과하는 것"
8411821000,항공기용의 것
84118290,기타
8411829010,선박용의 것
8411829090,기타
84119,부분품
841191,터보제트 또는 터보프로펠러의 것
8411911000,항공기용의 것
8411919000,기타
841199,기타
8411991000,항공기용의 것
8411999000,기타
8412,기타의 엔진과 모터
841210,터보제트 외의 반동 엔진
84121010,항공기의 것
8412101010,램제트 및 펄스제트 엔진
8412101090,기타
8412109000,기타
84122,수력엔진과 수력모터
841221,리니어 액팅식의 것(실린더)
8412211000,액압실린더
8412219000,기타
8412290000,기타
84123,압축공기식 엔진과 모터
8412310000,리니어 액팅식의 것(실린더)
8412390000,기타
8412800000,기타
841290,부분품
84129010,항공기의 것
8412901010,램제트 및 펄스제트 엔진의 것
8412901090,기타
8412902000,수력엔진의 것
8412909000,기타
8413,액체펌프(계기를 갖추었는지의 여부를 불문한다)와 액체엘리베이터
84131,펌프(계기를 갖춘 것 또는 갖출 수 있도록 설계제작된 것에 한한다)
8413110000,연료 또는 윤활유 급유용의 펌프(주유소나 정비소에서 사용하는 형태의 것에 한한다)
8413190000,기타
8413200000,수지식 펌프(소호 제8413.11호 또는 제8413.19호의 것을 제외한다)
841330,연료ㆍ윤활유 급유용 또는 냉각 냉매용의 펌프(피스톤식 내연기관용의 것에 한한다)
8413301000,항공기의 것
8413302000,철도용 기관차의 것
8413303000,선박의 것
8413304000,제87류에 해당하는 차량의 것
8413309000,기타
8413400000,콘크리트 펌프
841350,기타의 용적형 왕복펌프
8413504000,수영장용 펌프
84135090,기타
8413509010,플런저펌프
8413509020,피스톤펌프
8413509030,다이아프램펌프
8413509090,기타
841360,기타의 용적형 회전펌프
8413604000,수영장용 펌프
84136090,기타
8413609010,기어펌프
8413609020,베인펌프
8413609030,스크루펌프
8413609090,기타
841370,기타의 원심펌프
8413703000,수영장용 펌프
84137090,기타
8413709010,터빈펌프
8413709020,볼류트 펌프
8413709090,기타
84138,기타의 펌프와 액체엘리베이터
841381,펌프
8413811000,수영장용 펌프
8413819000,기타
8413820000,액체엘리베이터
84139,부분품
841391,펌프의 것
8413911000,급유용 펌프의 것
8413912000,내연기관의 것
8413913000,왕복펌프의 것
8413914000,원심펌프의 것
8413915000,로타리펌프의 것
8413919000,기타
8413920000,액체 엘리베이터의 것
8414,"기체 또는 진공펌프ㆍ기체 압축기와 팬, 팬이 결합된 환기용 또는 순환용의 후드(필터를 갖추었는지의 여부를 불문한다)"
841410,진공펌프
8414101000,항공기용의 것
84141090,기타
8414109010,반도체 제조용 기기의 것(도달진공도가9×10-³토르 미만인 것을 제외한다)
8414109090,기타
8414200000,손 또는 발작동식의 기체펌프
841430,냉장 또는 냉동설비용의 압축기
8414301000,사용동력이 11킬로와트 미만인 것
8414302000,사용동력이 11킬로와트 이상인 것
8414400000,예인용의 바퀴달린 섀시 위에 장착된 기체압축기
